,Model,label,raw,block,canon,difficulty_score,normal_mean,expert_mean,average_mean,mean_diff_normed,ranking_1,ranking_2,ranking_3,ranking_4,ranking_5,ranking_6,ranking_7,expert_1,expert_2
1046,OpenAI: GPT 5 - Multiple Context - Medium Reasoning (2025-09-16),running man,Running man,51,Television,0.6344956971999075,1.5,1.0,1.25,0.45688037850011565,1.0,3.0,1.0,1.0,,,,1.0,1.0
1047,OpenAI: GPT 5 - Multiple Context - Medium Reasoning (2025-09-16),capital f,Capital F,52,Letter F,0.6853657836486973,4.6,5.0,4.8,1.510244238486253,4.0,5.0,5.0,4.0,5.0,,,5.0,5.0
1048,OpenAI: GPT 5 - Multiple Context - Medium Reasoning (2025-09-16),teapot,Teapot,53,Sailboat,0.6746837943221582,1.0,1.0,1.0,0.3253162056778418,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1049,OpenAI: GPT 5 - Multiple Context - Medium Reasoning (2025-09-16),pound sign,pound sign,54,Music Note,0.5702566768448688,1.4,1.0,1.2,0.5156919877861574,1.0,1.0,1.0,3.0,1.0,,,1.0,1.0
1050,OpenAI: GPT 5 - Multiple Context - Medium Reasoning (2025-09-16),martini glass,martini glass,55,Yield Sign - Martini Glass,0.5813663731940197,4.2,5.0,4.6,1.9257146833075092,5.0,4.0,5.0,5.0,2.0,,,5.0,5.0
1051,OpenAI: GPT 5 - Multiple Context - Medium Reasoning (2025-09-16),circled r,circled r,56,Clock,0.5874327098174441,1.0,1.0,1.0,0.4125672901825559,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1052,OpenAI: GPT 5 - Multiple Context - Medium Reasoning (2025-09-16),scissor jack,Scissor jack,57,Hourglass,0.4898972947782638,2.4,5.0,3.7,1.887380009320424,3.0,1.0,3.0,4.0,1.0,,,5.0,5.0
1053,OpenAI: GPT 5 - Multiple Context - Medium Reasoning (2025-09-16),umbrella,Umbrella,58,Umbrella,0.4292901565322177,4.833333333333333,5.0,4.916666666666666,2.805990063716596,5.0,5.0,5.0,4.0,5.0,5.0,,5.0,5.0
1054,OpenAI: GPT 5 - Multiple Context - Medium Reasoning (2025-09-16),sword,Sword,59,Pine tree,0.5752668834094511,1.1666666666666667,1.0,1.0833333333333335,0.4601275429730947,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1055,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),ladder stack,Ladder stack,1,Ladder,0.4751185628015861,3.25,4.0,3.625,1.9026952098442502,5.0,3.0,4.0,1.0,,,,5.0,3.0
1056,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),eiffel tower,Eiffel Tower,2,Ladder,0.6610531487654556,1.4,1.0,1.2,0.4067362214814532,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0
1057,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),heart,heart,3,Glasses,0.6845673981674806,1.0,1.5,1.25,0.39429075229064925,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0
1058,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),butterfly wings,Butterfly wings,4,Glasses,0.5468725449723439,1.4,1.5,1.45,0.6570348097901013,2.0,2.0,1.0,1.0,1.0,,,1.0,2.0
1059,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),barbell weight,Barbell weight,5,Glasses,0.5451123909099757,1.0,1.0,1.0,0.45488760909002435,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
1060,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),eyeglasses with antennas,Eyeglasses with antennas,6,Glasses,0.6296458064862441,3.25,2.5,2.875,1.064768306352048,3.0,1.0,4.0,5.0,,,,4.0,1.0
1061,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),double spear,Double spear,7,Pine Tree,0.5548532022011824,3.75,5.0,4.375,1.947517240369827,4.0,4.0,3.0,4.0,,,,5.0,5.0
1062,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),butterfly,butterfly,8,Butterfly,0.6411043581205884,3.3333333333333335,5.0,4.166666666666667,1.4953985078308818,3.0,3.0,5.0,3.0,4.0,2.0,,5.0,5.0
1063,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),butterfly bow,butterfly bow,9,Butterfly,0.6425347026663212,2.5,3.0,2.75,0.9830295676676167,3.0,3.0,1.0,2.0,4.0,2.0,,2.0,4.0
1064,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),fork and trident,Fork and trident,10,Comb - Pitchfork,0.6756697358651155,4.0,3.0,3.5,1.135155924472096,5.0,5.0,4.0,4.0,2.0,4.0,,2.0,4.0
1065,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),stapler silhouette,Stapler silhouette,11,Comb - Pitchfork,0.6226273261756372,1.4,1.0,1.2,0.45284720858923533,2.0,1.0,1.0,2.0,1.0,,,1.0,1.0
1066,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),mushroom cap,Mushroom cap,12,Goblet,0.6350097299355925,1.75,1.5,1.625,0.5931091888546622,2.0,1.0,3.0,1.0,,,,1.0,2.0
1067,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),mushroom cap,Mushroom cap,13,Goblet,0.6759272535859652,1.0,2.0,1.5,0.48610911962105224,1.0,1.0,1.0,1.0,1.0,,,1.0,3.0
1068,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),headphones,Headphones,14,Computer Mouse,0.7418457479906454,4.666666666666667,5.0,4.833333333333334,1.2477455513785474,5.0,4.0,5.0,4.0,5.0,5.0,,5.0,5.0
1069,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),house,House,15,House,0.5604145691220367,3.6666666666666665,4.5,4.083333333333333,1.7949738427516835,3.0,5.0,4.0,3.0,3.0,4.0,,5.0,4.0
1070,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),house,House,60,House,0.5476538878373272,3.5,5.0,4.25,1.9224709766913595,4.0,4.0,4.0,2.0,4.0,3.0,,5.0,5.0
1071,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),trophy,Trophy,16,Ice cream,0.5213069155657604,1.6666666666666667,2.0,1.8333333333333335,0.8776039881294394,1.0,2.0,1.0,3.0,2.0,1.0,,2.0,2.0
1072,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),slingshot frame,Slingshot frame,17,Ice cream,0.6339653089357414,1.8333333333333333,4.0,2.9166666666666665,1.067601182270754,3.0,1.0,2.0,1.0,3.0,1.0,,5.0,3.0
1073,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),trumpet mouthpiece,Trumpet mouthpiece,18,Ice cream,0.6847597069012321,2.0,2.5,2.25,0.7092906594722277,1.0,1.0,1.0,3.0,4.0,,,3.0,2.0
1074,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),cd slot,CD slot,19,Computer Mouse,0.859309544470196,1.0,1.0,1.0,0.14069045552980397,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1075,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),magnifying glass,Magnifying glass,20,Crystal ball - Person Outline,0.6219390375192231,1.1666666666666667,1.5,1.3333333333333335,0.5040812833077026,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,2.0
1076,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),coffee cup,Coffee cup,21,Crystal ball - Person Outline,0.7380031106155932,1.0,1.0,1.0,0.2619968893844068,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1077,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),power button,Power button,22,Fish,0.7208342020855323,1.5,1.0,1.25,0.34895724739308465,1.0,1.0,2.0,1.0,1.0,3.0,,1.0,1.0
1078,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),stethoscope silhouette,Stethoscope silhouette,23,Lollipop,0.6343711397762843,2.2,3.0,2.6,0.9506350365816607,3.0,4.0,1.0,2.0,1.0,,,5.0,1.0
1079,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),block h,Block H,24,Chair,0.6122911911027547,2.5,3.5,3.0,1.163126426691736,2.0,4.0,3.0,1.0,3.0,2.0,,2.0,5.0
1080,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),key,key,25,Chair,0.5452904006405492,1.4285714285714286,1.5,1.4642857142857144,0.6658247704906244,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
1081,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),anchor symbol,Anchor symbol,26,Flag,0.5048827596669067,1.3333333333333333,1.0,1.1666666666666665,0.5776367803886089,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0
1082,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),shopping cart,Shopping cart,27,Door,0.6329439046769518,1.25,1.5,1.375,0.5047021310691913,1.0,2.0,1.0,1.0,,,,1.0,2.0
1083,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),barbell weight,Barbell weight,28,Glasses,0.6597435356665721,1.6,1.0,1.3,0.4423334036334563,1.0,1.0,4.0,1.0,1.0,,,1.0,1.0
1084,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),stethoscope symbol,stethoscope symbol,29,Shovel,0.5969217655525534,1.6,1.5,1.55,0.6247712633935423,1.0,1.0,1.0,3.0,2.0,,,2.0,1.0
1085,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),trident fork,Trident fork,30,Fish bones,0.7482943265112354,1.6,1.0,1.3,0.327217375535394,1.0,4.0,1.0,1.0,1.0,,,1.0,1.0
1086,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),stick figure,Stick figure,31,Balloon,0.7324644726199256,3.4285714285714284,2.5,2.9642857142857144,0.7930517418766491,3.0,1.0,5.0,4.0,3.0,5.0,3.0,2.0,3.0
1087,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),mushroom cap,Mushroom cap,32,Goblet,0.6384694570046723,1.2,2.5,1.85,0.6688315045413563,1.0,2.0,1.0,1.0,1.0,,,1.0,4.0
1088,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),umbrella handle,Umbrella handle,33,Plunger,0.6658658756083077,2.0,3.0,2.5,0.8353353109792307,2.0,2.0,3.0,2.0,1.0,,,3.0,3.0
1089,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),bow tie,Bow tie,34,Bow tie - Owl,0.6572361578806541,3.0,5.0,4.0,1.3710553684773834,1.0,4.0,4.0,1.0,5.0,3.0,,5.0,5.0
1090,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),owl face,owl face,35,Bow tie - Owl,0.6634528351709783,1.8333333333333333,3.5,2.6666666666666665,0.8974591062107244,2.0,1.0,2.0,3.0,2.0,1.0,,5.0,2.0
1091,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),forked staff,Forked staff,36,Broom,0.5772467939690892,2.4,4.0,3.2,1.3528102592989146,3.0,2.0,2.0,4.0,1.0,,,5.0,3.0
1092,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),barbell lollipop,barbell lollipop,37,Clubs symbol,0.6776882472823819,1.6,1.5,1.55,0.49958321671230815,2.0,3.0,1.0,1.0,1.0,,,2.0,1.0
1093,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),owl face,owl face,38,Clubs symbol - Ice cream,0.5910450288294253,1.3333333333333333,1.0,1.1666666666666665,0.4771141330323371,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0
1094,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),ouroboros symbol,Ouroboros symbol,39,Clubs symbol - Ice cream,0.6294757245258944,1.2,1.0,1.1,0.4075767030215162,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0
1095,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),shopping cart,Shopping cart,40,Mug,0.6494578485259365,1.0,2.5,1.75,0.6134487650796112,1.0,1.0,1.0,1.0,1.0,,,2.0,3.0
1096,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),parking sign,Parking sign,41,Mug,0.6527248385613104,1.3333333333333333,1.5,1.4166666666666665,0.49197314537147696,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,2.0
1097,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),hashtag,hashtag,42,Window - Grid,0.4461387803125867,1.0,1.5,1.25,0.6923265246092667,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0
1098,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),stethoscope,stethoscope,43,Mouse,0.7158409820449328,1.6666666666666667,1.0,1.3333333333333335,0.3788786906067562,1.0,1.0,4.0,1.0,2.0,1.0,,1.0,1.0
1099,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),saxophone key,Saxophone key,44,Computer Mouse,0.7324056829010255,1.1666666666666667,1.0,1.0833333333333335,0.2898938435238891,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0
1100,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),magnifying glass,Magnifying glass,45,Clock,0.5855004902475762,1.0,1.0,1.0,0.4144995097524238,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1101,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),hourglass,hourglass,46,Lightbulb - Ice Cream,0.7069768704241428,1.5,1.0,1.25,0.3662789119698215,1.0,1.0,1.0,3.0,1.0,2.0,,1.0,1.0
1102,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),treble clef,Treble clef,47,Computer Mouse,0.8511684216890806,1.3333333333333333,1.0,1.1666666666666665,0.1736368413627393,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0
1103,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),t-junction,T-junction,48,Letter T,0.6196442811846602,5.0,5.0,5.0,1.9017785940766991,5.0,5.0,5.0,5.0,5.0,,,5.0,5.0
1104,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),butterfly knife,butterfly knife,49,Heart,0.5711914979083924,1.0,1.0,1.0,0.4288085020916076,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
1105,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),wine glass,Wine glass,50,Stick Figure,0.6767454424369007,1.0,1.0,1.0,0.3232545575630993,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1106,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),flag emblem,Flag emblem,51,Television,0.6344956971999075,1.2,1.0,1.1,0.40205473308010176,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0
1107,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),flagpole bracket,Flagpole bracket,52,Letter F,0.6853657836486973,1.5,2.0,1.75,0.5506098786147797,1.0,1.0,3.0,1.0,,,,1.0,3.0
1108,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),keyhole,keyhole,53,Sailboat,0.6746837943221582,1.0,1.0,1.0,0.3253162056778418,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1109,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),flag key,Flag key,54,Music Note,0.5702566768448688,2.8,2.0,2.4,1.0313839755723149,3.0,2.0,4.0,2.0,3.0,,,1.0,3.0
1110,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),anchor spear,Anchor spear,55,Yield Sign - Martini Glass,0.5813663731940197,1.3333333333333333,1.0,1.1666666666666665,0.48840589794031025,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0
1111,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),kite emblem,Kite emblem,56,Clock,0.5874327098174441,1.0,1.0,1.0,0.4125672901825559,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
1112,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),railroad crossing,Railroad crossing,57,Hourglass,0.4898972947782638,1.2857142857142858,2.0,1.6428571428571428,0.8380258728642809,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0
1113,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),umbrella hook,Umbrella hook,58,Umbrella,0.4292901565322177,4.0,3.0,3.5,1.9974844521372381,5.0,4.0,4.0,3.0,4.0,,,3.0,3.0
1114,OpenAI: GPT 5 - Multiple Context - Minimal Reasoning (2025-09-16),trophy cup,Trophy cup,59,Pine tree,0.5752668834094511,1.25,1.5,1.375,0.5840080353120047,1.0,1.0,1.0,2.0,,,,2.0,1.0
1115,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),ladder,Ladder,1,Ladder,0.4751185628015861,5.0,5.0,5.0,2.6244071859920695,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0
1116,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),ladder,Ladder,2,Ladder,0.6610531487654556,4.5,5.0,4.75,1.6099975433640858,5.0,4.0,4.0,5.0,4.0,5.0,,5.0,5.0
1117,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),barbell,Barbell,3,Glasses,0.6845673981674806,1.0,1.0,1.0,0.3154326018325194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1118,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),goal posts,Goal posts,4,Glasses,0.5468725449723439,1.3333333333333333,2.0,1.6666666666666665,0.7552124250460933,1.0,2.0,1.0,2.0,1.0,1.0,,3.0,1.0
1119,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),bed,bed,5,Glasses,0.5451123909099757,1.5,2.0,1.75,0.7960533159075426,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,3.0
1120,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),owl,Owl,6,Glasses,0.6296458064862441,1.5,3.0,2.25,0.8332969354059507,3.0,2.0,1.0,1.0,1.0,1.0,,3.0,3.0
1121,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),christmas tree,christmas tree,7,Pine Tree,0.5548532022011824,2.25,4.0,3.125,1.391083743121305,3.0,1.0,2.0,3.0,,,,4.0,4.0
1122,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),butterfly,Butterfly,8,Butterfly,0.6411043581205884,3.3333333333333335,5.0,4.166666666666667,1.4953985078308818,3.0,3.0,5.0,3.0,4.0,2.0,,5.0,5.0
1123,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),butterfly,Butterfly,9,Butterfly,0.6425347026663212,3.2,5.0,4.1,1.465607719068083,2.0,4.0,1.0,5.0,4.0,,,5.0,5.0
1124,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),trident,Trident,10,Comb - Pitchfork,0.6756697358651155,4.333333333333333,5.0,4.666666666666666,1.5135412326294608,2.0,5.0,4.0,5.0,5.0,5.0,,5.0,5.0
1125,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),trident,Trident,11,Comb - Pitchfork,0.6226273261756372,4.5,5.0,4.75,1.7925202006657233,4.0,5.0,5.0,3.0,5.0,5.0,,5.0,5.0
1126,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),wine glass,wine glass,12,Goblet,0.6350097299355925,4.833333333333333,5.0,4.916666666666666,1.794535494483337,5.0,4.0,5.0,5.0,5.0,5.0,,5.0,5.0
1127,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),goblet,Goblet,13,Goblet,0.6759272535859652,4.666666666666667,5.0,4.833333333333334,1.5663516076678352,5.0,3.0,5.0,5.0,5.0,5.0,,5.0,5.0
1128,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),headphones,Headphones,14,Computer Mouse,0.7418457479906454,4.666666666666667,5.0,4.833333333333334,1.2477455513785474,5.0,4.0,5.0,4.0,5.0,5.0,,5.0,5.0
1129,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),house,House,15,House,0.5604145691220367,3.6666666666666665,4.5,4.083333333333333,1.7949738427516835,3.0,5.0,4.0,3.0,3.0,4.0,,5.0,4.0
1130,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),house,house,60,House,0.5476538878373272,3.5,5.0,4.25,1.9224709766913595,4.0,4.0,4.0,2.0,4.0,3.0,,5.0,5.0
1131,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),icecream cone,icecream cone,16,Ice cream,0.5213069155657604,4.833333333333333,5.0,4.916666666666666,2.3535743318016777,5.0,5.0,4.0,5.0,5.0,5.0,,5.0,5.0
1132,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),chalice,Chalice,17,Ice cream,0.6339653089357414,2.1666666666666665,1.0,1.5833333333333333,0.5795549275184094,2.0,1.0,5.0,2.0,2.0,1.0,,1.0,1.0
1133,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),keyhole,Keyhole,18,Ice cream,0.6847597069012321,1.5714285714285714,2.0,1.7857142857142856,0.5629290948192284,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0
1134,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),coffee cup,coffee cup,19,Computer Mouse,0.859309544470196,1.0,1.0,1.0,0.14069045552980397,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1135,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),keyhole,keyhole,20,Crystal ball - Person Outline,0.6219390375192231,2.0,3.5,2.75,1.0396676468221364,2.0,4.0,1.0,1.0,2.0,2.0,,5.0,2.0
1136,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),hot air balloon,Hot air balloon,21,Crystal ball - Person Outline,0.7380031106155932,2.0,2.0,2.0,0.5239937787688136,1.0,1.0,4.0,3.0,2.0,1.0,,1.0,3.0
1137,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),speech bubble,speech bubble,22,Fish,0.7208342020855323,2.1666666666666665,1.0,1.5833333333333333,0.44201251336457387,3.0,2.0,2.0,2.0,3.0,1.0,,1.0,1.0
1138,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),anchor,Anchor,23,Lollipop,0.6343711397762843,1.5,1.0,1.25,0.45703607527964457,1.0,2.0,1.0,1.0,3.0,1.0,,1.0,1.0
1139,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),chair,Chair,24,Chair,0.6122911911027547,3.5714285714285716,5.0,4.285714285714286,1.6616091809881943,3.0,5.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0
1140,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),chair,Chair,25,Chair,0.5452904006405492,3.2857142857142856,5.0,4.142857142857142,1.8837969116320101,2.0,4.0,4.0,2.0,4.0,4.0,3.0,5.0,5.0
1141,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),flag,flag,26,Flag,0.5048827596669067,4.333333333333333,5.0,4.666666666666666,2.3105471215544355,5.0,1.0,5.0,5.0,5.0,5.0,,5.0,5.0
1142,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),bookshelf,Bookshelf,27,Door,0.6329439046769518,1.1666666666666667,1.5,1.3333333333333335,0.4894081270973976,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0
1143,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),eyeglasses,Eyeglasses,28,Glasses,0.6597435356665721,3.5,5.0,4.25,1.4460899734170687,3.0,4.0,2.0,5.0,3.0,4.0,,5.0,5.0
1144,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),power button,Power button,29,Shovel,0.5969217655525534,1.5,1.0,1.25,0.5038477930593083,2.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0
1145,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),chair,Chair,30,Fish bones,0.7482943265112354,1.2857142857142858,1.0,1.1428571428571428,0.2876636268443024,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1146,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),stick figure,Stick figure,31,Balloon,0.7324644726199256,3.4285714285714284,2.5,2.9642857142857144,0.7930517418766491,3.0,1.0,5.0,4.0,3.0,5.0,3.0,2.0,3.0
1147,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),table lamp,Table lamp,32,Goblet,0.6384694570046723,2.6,5.0,3.8,1.3738160633822454,2.0,3.0,1.0,4.0,3.0,,,5.0,5.0
1148,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),mushroom,Mushroom,33,Plunger,0.6658658756083077,1.1666666666666667,1.0,1.0833333333333335,0.36197863475766673,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0
1149,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),owl,owl,34,Bow tie - Owl,0.6572361578806541,1.5,2.0,1.75,0.5998367237088552,1.0,2.0,1.0,2.0,1.0,2.0,,3.0,1.0
1150,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),owl,Owl,35,Bow tie - Owl,0.6634528351709783,1.8,2.0,1.9,0.6394396131751412,2.0,2.0,1.0,1.0,3.0,,,3.0,1.0
1151,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),peace sign,Peace sign,36,Broom,0.5772467939690892,2.3333333333333335,2.5,2.416666666666667,1.0216535812413678,2.0,5.0,2.0,2.0,1.0,2.0,,4.0,1.0
1152,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),information icon,information icon,37,Clubs symbol,0.6776882472823819,1.0,1.0,1.0,0.32231175271761814,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
1153,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),club suit,Club suit,38,Clubs symbol - Ice cream,0.5910450288294253,1.4,3.0,2.2,0.8997009365752643,1.0,1.0,3.0,1.0,1.0,,,3.0,3.0
1154,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),club suit,Club suit,39,Clubs symbol - Ice cream,0.6294757245258944,1.4,3.0,2.2,0.8151534060430324,1.0,1.0,3.0,1.0,1.0,,,3.0,3.0
1155,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),coffee mug,Coffee mug,40,Mug,0.6494578485259365,4.142857142857143,5.0,4.571428571428571,1.602478406738576,4.0,5.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0
1156,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),coffee mug,coffee mug,41,Mug,0.6527248385613104,5.0,5.0,5.0,1.7363758071934483,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0
1157,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),tic-tac-toe,Tic-tac-toe,42,Window - Grid,0.4461387803125867,2.3333333333333335,1.5,1.9166666666666667,1.061567337734209,3.0,2.0,4.0,3.0,1.0,1.0,,1.0,2.0
1158,OpenAI: o3 - Multiple Context - High Reasoning (2025-07-21),power button,Power button,43,Mouse,0.7158409820449328,2.8333333333333335,1.0,1.9166666666666667,0.544638117747212,4.0,3.0,2.0,3.0,2.0,3.0,,1.0,1.0
